"dataset_name","groupKeys","id","model_name","name","test_best_historical_mae","test_best_historical_mse","test_best_historical_mse_Target_Bitcoin","test_best_historical_mse_Target_Ethereum","test_best_historical_r2","test_best_historical_rmse"
"etth2","group-mixture_experts_deeptime_etth2_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","mozhynn8","mixture_experts_deeptime","mixture_experts_deeptime_etth2_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439095","0.3352244868530146","0.1764654590386918","undefined","undefined","-1.2732714917973555","0.3988172558880502"
"exchange_rate","group-deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","a4shz8z9","deeptime","deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439087","0.27361701857090936","0.12067137715231788","undefined","undefined","-4.770740651116966","0.3068088632941559"
"etth2","group-omp_deeptime_etth2_in288_out96_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback","flboz10r","omp_deeptime","omp_deeptime_etth2_in288_out96_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback_seed1439091_tol1e-3","0.30251885841565396","0.14732468946567098","undefined","undefined","-0.7017418393288508","0.36085912033429407"
"etth2","group-nbeats_etth2_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","qye694f7","nbeats","nbeats_etth2_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439089","0.3406391681939861","0.18589522090728317","undefined","undefined","-1.5337353117432622","0.40738170248651695"
"exchange_rate","group-inrplay_deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","ctw2w9ff","inrplay_deeptime","inrplay_deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439099","0.2632748017373198","0.10548416513979282","undefined","undefined","-4.575578125749429","0.29963958178341854"
"etth2","group-inrplay_deeptime_etth2_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","qhfddvwy","inrplay_deeptime","inrplay_deeptime_etth2_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439096","0.31891849375940695","0.1643327912608703","undefined","undefined","-1.121041222720021","0.3789585947723538"
"exchange_rate","group-mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","73m8m3xz","mixture_experts_deeptime","mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439096","0.3099787424010364","0.15709715204400082","undefined","undefined","-6.399515770377644","0.3428949177340997"
"undefined","group-naive_martingle_etth2_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","d749l7s2","undefined","naive_martingle_etth2_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439101","0.5821545108674065","0.5402231100415974","undefined","undefined","-4.091771513724667","0.6572718785658548"
"exchange_rate","group-omp_deeptime_exchange_rate_in288_out96_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_multiplelookback","v20afcn1","omp_deeptime","omp_deeptime_exchange_rate_in288_out96_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_multiplelookback_seed1439092_tol1e-3","0.28411951709253663","0.13303052784959457","undefined","undefined","-5.740395290607397","0.3161761360880696"
"exchange_rate","group-nbeats_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gausgenericFalse","kxdltxag","nbeats","nbeats_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gausgenericFalse_seed1439090","0.45280761085930926","0.321161781179885","undefined","undefined","-20.47657919001246","0.5293112780239905"
"etth2","group-mixture_experts_deeptime_etth2_in288_out96_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","d0ip8o5z","mixture_experts_deeptime","mixture_experts_deeptime_etth2_in288_out96_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439094","0.385697003203932","0.22720525965838967","undefined","undefined","-1.4171206482009762","0.4547406427830808"
"etth2","group-deeptime_etth2_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","yi8x02u2","deeptime","deeptime_etth2_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439084","0.3305022143112695","0.17047479902387236","undefined","undefined","-1.0964326480870847","0.3890015900272997"
"undefined","group-naive_martingle_exchange_rate_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","pswyrp84","undefined","naive_martingle_exchange_rate_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439102","0.8396333788104027","1.0918840791987106","undefined","undefined","-67.31839402209275","0.8609251274378299"
"exchange_rate","group-deeptime_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","nv86niqw","deeptime","deeptime_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439086","0.2942288743061288","0.14094693231828517","undefined","undefined","-5.714620101755402","0.3265463241630979"
"etth2","group-nbeats_etth2_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","nl5lrgwc","nbeats","nbeats_etth2_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439088","0.35978363095658406","0.20290930608380317","undefined","undefined","-1.4828959518092273","0.4309834841872538"
"exchange_rate","group-inrplay_deeptime_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","ea3m1ozm","inrplay_deeptime","inrplay_deeptime_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439098","0.28660397403205207","0.12781755915010795","undefined","undefined","-5.685565222458214","0.31951968526827174"
"exchange_rate","group-mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","yxqn9140","mixture_experts_deeptime","mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439096","0.43845209445989664","0.2640137258876675","undefined","undefined","-12.609571051460788","0.4647798872735864"
"exchange_rate","group-nbeats_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gausgenericFalse","yfu0pqhe","nbeats","nbeats_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gausgenericFalse_seed1439090","0.3605792237479576","0.2002449152861261","undefined","undefined","-12.524635276719508","0.4067636896169891"
"undefined","group-naive_martingle_etth2_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","swq48wh9","undefined","naive_martingle_etth2_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439100","0.9014358736137248","1.2870158624743695","undefined","undefined","-13.126636990971123","0.9670624688175556"
"undefined","group-naive_martingle_exchange_rate_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","j9sdp7of","undefined","naive_martingle_exchange_rate_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439102","0.4670358403631687","0.3379581771423483","undefined","undefined","-18.326510863395843","0.49465514227548346"
"traffic","group-mixture_experts_deeptime_traffic_in672_out96_K45_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","kpfoup5v","mixture_experts_deeptime","mixture_experts_deeptime_traffic_in672_out96_K45_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439095","0.2902932556886111","0.18190347419347033","undefined","undefined","0.9031242887792876","0.3980122492520123"
"traffic","group-nbeats_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","ko934wsn","nbeats","nbeats_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439089","0.3923562007184184","0.2886790602362136","undefined","undefined","0.8460251712631047","0.5169443206420867"
"undefined","group-naive_martingle_traffic_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","4qz4emxi","undefined","naive_martingle_traffic_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439103","1.7448457087989526","4.688375183334713","undefined","undefined","-1.659742241340127","2.0405807689263917"
"exchange_rate","group-omp_deeptime_exchange_rate_in288_out96_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback","77ye6t4k","omp_deeptime","omp_deeptime_exchange_rate_in288_out96_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback_seed1439092_tol1e-3","0.2652341189297038","0.11886904315688453","undefined","undefined","-4.256040750635712","0.3007572223032646"
"etth2","group-mixture_experts_deeptime_etth2_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","ptibp0sl","mixture_experts_deeptime","mixture_experts_deeptime_etth2_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439094","0.3293436105464585","0.17327768675059382","undefined","undefined","-1.0374360665765785","0.3902758763497908"
"exchange_rate","group-mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","kkv13lf0","mixture_experts_deeptime","mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439095","0.4263479919397958","0.2496539046178799","undefined","undefined","-12.389369942314186","0.45499123068816055"
"etth2","group-omp_deeptime_etth2_in288_out96_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_multiplelookback","mtln95f1","omp_deeptime","omp_deeptime_etth2_in288_out96_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_multiplelookback_seed1439090_tol1e-3","0.34342082422098125","0.1890936125874237","undefined","undefined","-1.1734845755343108","0.4084436900558257"
"exchange_rate","group-deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","i3jr6eu0","deeptime","deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439086","0.25934534778991486","0.11104437540014989","undefined","undefined","-4.088278357173032","0.29565691892743523"
"exchange_rate","group-nbeats_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gausgenericFalse","gywee04c","nbeats","nbeats_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gausgenericFalse_seed1439089","0.49382400355517486","0.38980579549413086","undefined","undefined","-22.206625027944135","0.547800405060848"
"etth2","group-nbeats_etth2_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","a5bk00u1","nbeats","nbeats_etth2_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439088","0.3315697274074015","0.17313439266927882","undefined","undefined","-1.1594493027928372","0.3983285242875217"
"exchange_rate","group-inrplay_deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","dj2i8vl6","inrplay_deeptime","inrplay_deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439098","0.25537643645498925","0.10468693123437792","undefined","undefined","-4.097293488605533","0.2875889888799508"
"undefined","group-naive_martingle_exchange_rate_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","m8xvvs21","undefined","naive_martingle_exchange_rate_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439101","0.8381046429538889","1.0873900087214836","undefined","undefined","-64.07150922812032","0.8591116378173161"
"undefined","group-naive_martingle_traffic_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","m7tolkj7","undefined","naive_martingle_traffic_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439103","1.59505140098634","3.910067155915476","undefined","undefined","-1.2096507766042186","1.898846491199362"
"undefined","group-naive_martingle_etth2_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","92gf0biz","undefined","naive_martingle_etth2_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439100","0.5855864644699943","0.5436189123765455","undefined","undefined","-4.305708537615463","0.6596705887355997"
"exchange_rate","group-mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","53j0y1nb","mixture_experts_deeptime","mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439095","0.4269311949840416","0.2473633489686587","undefined","undefined","-12.182227361161306","0.45441871306619425"
"exchange_rate","group-nbeats_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gausgenericFalse","ekjtgmzq","nbeats","nbeats_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gausgenericFalse_seed1439089","0.44498871023934417","0.3330725932815566","undefined","undefined","-18.492289588519167","0.5004633533334573"
"undefined","group-naive_martingle_traffic_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","xnufpa2a","undefined","naive_martingle_traffic_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439102","1.7401378520017732","4.659503655420975","undefined","undefined","-1.6479041519797462","2.034163152615499"
"exchange_rate","group-omp_deeptime_exchange_rate_in288_out96_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_multiplelookback","31kopde3","omp_deeptime","omp_deeptime_exchange_rate_in288_out96_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_multiplelookback_seed1439091_tol1e-3","0.2989532472254459","0.14283462287187038","undefined","undefined","-5.898836496866339","0.33151522991988136"
"undefined","group-naive_martingle_exchange_rate_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","essxrpwg","undefined","naive_martingle_exchange_rate_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439101","0.4615259698137589","0.33343248874068365","undefined","undefined","-17.28208664598056","0.48891264070396895"
"etth2","group-mixture_experts_deeptime_etth2_in288_out96_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","zvjlveog","mixture_experts_deeptime","mixture_experts_deeptime_etth2_in288_out96_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439093","0.3426504443138073","0.1858750753695101","undefined","undefined","-1.4658257553061411","0.4027927969098547"
"etth2","group-nbeats_etth2_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","rf1ulkg8","nbeats","nbeats_etth2_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439087","0.3540695447948154","0.19839235384938825","undefined","undefined","-1.505034999548898","0.4280151877020218"
"exchange_rate","group-deeptime_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","spvt103y","deeptime","deeptime_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439085","0.3194261230607134","0.16837247545092146","undefined","undefined","-7.449335116436898","0.3522279950245277"
"undefined","group-naive_martingle_etth2_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","sdsb8nkg","undefined","naive_martingle_etth2_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439099","0.8995619694374625","1.2752657222541497","undefined","undefined","-12.75240165286271","0.9651442350910892"
"undefined","group-naive_martingle_traffic_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","07lcitbl","undefined","naive_martingle_traffic_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439102","1.5916534675967204","3.8898738935544377","undefined","undefined","-1.2016297281694197","1.8948982215895316"
"exchange_rate","group-inrplay_deeptime_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","lgwycvs0","inrplay_deeptime","inrplay_deeptime_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439097","0.29196608144595343","0.12749151157315797","undefined","undefined","-6.901242427282096","0.3223310857632403"
"exchange_rate","group-nbeats_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gausgenericFalse","vg3ma9dx","nbeats","nbeats_exchange_rate_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gausgenericFalse_seed1439088","0.42404519655093487","0.27914896964536884","undefined","undefined","-19.83732123382389","0.46642458064204506"
"undefined","group-naive_martingle_exchange_rate_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","hvzv73j4","undefined","naive_martingle_exchange_rate_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439100","0.8297970182713867","1.073816728928317","undefined","undefined","-65.41057883097574","0.8513307628839237"
"exchange_rate","group-mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","uhgnkcob","mixture_experts_deeptime","mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439094","0.44039818200539566","0.2698315978495412","undefined","undefined","-12.958022641268885","0.4687474599009034"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","vvt43uz0","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439108","0.3565822073683625","0.26265612153165097","0.26265612153165097","undefined","-1.6521775303334445","0.418149497249284"
"crypto","group-nbeats_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","qm15ic4q","nbeats","nbeats_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439106","0.34601616020340764","0.2428344077895571","0.2428344077895571","undefined","-1.6258505518018804","0.4067588489551689"
"crypto","group-omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback","knhm3sjt","omp_deeptime","omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback_seed1439107_tol1e-3","0.35618604383596336","0.2565352407551682","0.2565352407551682","undefined","-1.778269952662246","0.4178552185777918"
"crypto","group-inrplay_deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","camtfc7p","inrplay_deeptime","inrplay_deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439109","0.3580396961270061","0.2558324021287028","0.2558324021287028","undefined","-1.8169519459414003","0.41961651842483183"
"undefined","group-naive_martingle_traffic_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","lwhccxp2","undefined","naive_martingle_traffic_in96_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1439101","1.7398152815263652","4.654307261157342","undefined","undefined","-1.6458826216001536","2.033812500917951"
"undefined","group-naive_martingle_etth2_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","i0jd30vn","undefined","naive_martingle_etth2_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439099","0.586902016009749","0.5439169480920427","undefined","undefined","-4.254427134911223","0.66134341544506"
"undefined","group-naive_martingle_exchange_rate_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","6kpgtpn3","undefined","naive_martingle_exchange_rate_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439100","0.46235510933850305","0.3350638847342175","undefined","undefined","-17.809905628831054","0.49003095011459485"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","kxwkfc74","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439105","0.3636926248658129","0.259772876519304","0.259772876519304","undefined","-2.023255039831942","0.42456930947331384"
"etth2","group-omp_deeptime_etth2_in288_out96_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback","xhdljytg","omp_deeptime","omp_deeptime_etth2_in288_out96_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback_seed1439090_tol1e-3","0.315201795969846","0.16107417367791413","undefined","undefined","-1.0026780592639448","0.37526908639516743"
"traffic","group-nbeats_traffic_in672_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","q498jjv8","nbeats","nbeats_traffic_in672_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439089","0.28994707089528626","0.18663178290804863","undefined","undefined","0.901730465970382","0.4009602476604979"
"exchange_rate","group-nbeats_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gausgenericFalse","2kqdroji","nbeats","nbeats_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gausgenericFalse_seed1439088","0.6238857990102212","0.602423272561081","undefined","undefined","-45.559338680127595","0.7051663532910003"
"exchange_rate","group-omp_deeptime_exchange_rate_in288_out96_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback","13nx0mnl","omp_deeptime","omp_deeptime_exchange_rate_in288_out96_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback_seed1439091_tol1e-3","0.26574500334057444","0.1203617387652641","undefined","undefined","-3.76892299134488","0.3003677965977029"
"exchange_rate","group-deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","kng73pat","deeptime","deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439085","0.27410551427936364","0.12643589765181135","undefined","undefined","-4.899009009354867","0.30840484846821703"
"etth2","group-deeptime_etth2_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","ipg8yfo0","deeptime","deeptime_etth2_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439084","0.2972804726361017","0.14297063278393266","undefined","undefined","-0.6216168946272038","0.354125664192306"
"undefined","group-naive_martingle_traffic_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","2tfbwliz","undefined","naive_martingle_traffic_in96_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439101","1.5913466931147813","3.8870992882409543","undefined","undefined","-1.1994500942162634","1.8940701673852696"
"etth2","group-nbeats_etth2_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","xrp5mc6h","nbeats","nbeats_etth2_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439087","0.33046621283032873","0.17454915280485703","undefined","undefined","-1.3871434597575474","0.3968290980197555"
"exchange_rate","group-inrplay_deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","uyf4y3sj","inrplay_deeptime","inrplay_deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439097","0.26399320459139874","0.10574657158492252","undefined","undefined","-4.8562948471422995","0.3030123065598411"
"etth2","group-mixture_experts_deeptime_etth2_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","sjj6ti2j","mixture_experts_deeptime","mixture_experts_deeptime_etth2_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439093","0.3239578406507087","0.16732275887457734","undefined","undefined","-1.0823129440340695","0.3854577612825056"
"exchange_rate","group-mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","m3yjnfhb","mixture_experts_deeptime","mixture_experts_deeptime_exchange_rate_in288_out96_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439094","0.4116391744954739","0.2589868974059793","undefined","undefined","-11.406198349769804","0.4520512009322264"
"traffic","group-omp_deeptime_traffic_in672_out96_nonzero45_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback","jd4zj37s","omp_deeptime","omp_deeptime_traffic_in672_out96_nonzero45_noise_gaussian_std0.5_vsparsity_benchmarking_multiplelookback_seed1439092_tol1e-3","0.23603786566696855","0.13995845882147612","undefined","undefined","0.9264170089464684","0.3368515836950502"
"traffic","group-deeptime_traffic_in672_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","btgbxdvb","deeptime","deeptime_traffic_in672_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439086","0.24216017612147928","0.14327142187665926","undefined","undefined","0.9255982554091344","0.34371661513215573"
"traffic","group-inrplay_deeptime_traffic_in672_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","4vbr3h51","inrplay_deeptime","inrplay_deeptime_traffic_in672_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439098","0.2425633179912572","0.1445885638656408","undefined","undefined","0.924668616906799","0.34307304535026917"
"etth2","group-inrplay_deeptime_etth2_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","2rbhuqa5","inrplay_deeptime","inrplay_deeptime_etth2_in288_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439096","0.3001631036641075","0.14735985853458997","undefined","undefined","-0.8588955510669427","0.3586763815567155"
"traffic","group-mixture_experts_deeptime_traffic_in672_out96_K45_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","2i1ugdun","mixture_experts_deeptime","mixture_experts_deeptime_traffic_in672_out96_K45_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1439095","0.2458984818808345","0.14949279755782977","undefined","undefined","0.921315946604172","0.3492595421088329"
"exchange_rate","group-maml_deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_L1True_vsparsity_benchmarking_gaus","tffvu1kx","maml_deeptime","maml_deeptime_exchange_rate_in288_out96_noise_gaussian_std0.5_L1True_vsparsity_benchmarking_gaus_seed1439103","0.24959613162047964","0.10568836403092163","undefined","undefined","-3.2392770464974814","0.28360836645659254"
"etth2","group-maml_deeptime_etth2_in288_out96_noise_gaussian_std0.5_L1True_vsparsity_benchmarking_gaus","o74acp6a","maml_deeptime","maml_deeptime_etth2_in288_out96_noise_gaussian_std0.5_L1True_vsparsity_benchmarking_gaus_seed1439102","0.30241783958176227","0.14882305099524","undefined","undefined","-0.8138464946187705","0.3616801659467187"
"traffic","group-maml_deeptime_traffic_in672_out96_noise_gaussian_std0.5_L1True_vsparsity_benchmarking_gaus","jgmh989x","maml_deeptime","maml_deeptime_traffic_in672_out96_noise_gaussian_std0.5_L1True_vsparsity_benchmarking_gaus_seed1439104","0.2317066295354265","0.13426902792346418","undefined","undefined","0.9295706441627816","0.3289193493088531"
